artists,track_name,popularity,duration_ms,danceability,energy,loudness,tempo,track_genre
Eben,Victory,41,230505,0.751,0.697,-3.45,125.924,afrobeat
Ali Farka Touré;Toumani Diabaté,Sabu Yerkoy,10,248986,0.599,0.364,-12.63,81.317,afrobeat
The Dynamics,Move on Up,53,359213,0.836,0.709,-9.135,145.952,afrobeat
Fela Kuti,Zombie,41,745653,0.672,0.942,-5.145,131.45,afrobeat
Ikebe Shakedown,Dram,50,243693,0.595,0.765,-8.626,149.58,afrobeat
El Michels Affair;Piya Malik,Murkit Gem,42,192404,0.536,0.632,-10.067,117.796,afrobeat
Matata,Gimme Some Lovin',20,170026,0.831,0.658,-12.597,116.698,afrobeat
Jungle Fire,Snake Pit - Stove Mix,19,245818,0.806,0.716,-5.483,124.778,afrobeat
The Dynamics,Rock It,19,189920,0.814,0.824,-9.559,129.01,afrobeat
Buyepongo,Musica Alegre,19,288733,0.794,0.736,-5.008,126.032,afrobeat
Voilaaa;Lass,Mandjou,19,323278,0.843,0.801,-8.712,116.017,afrobeat
BaianaSystem;Bule Bule;Rapadura,Oxe,21,198466,0.793,0.913,-3.816,108.013,afrobeat
QUITAPENAS,Tranquilidad,19,209723,0.555,0.904,-7.099,146.4,afrobeat
Oba Reengy,Increase Comes From You,19,168030,0.811,0.37,-10.857,112.012,afrobeat
Plastilina Mosh,Magic Fever,22,291373,0.61,0.808,-5.957,137.086,afrobeat
Lack Of Afro;Wayne Gidden,A Time For,21,274720,0.642,0.673,-9.835,93.881,afrobeat
Ikebe Shakedown,Unqualified,19,204853,0.599,0.907,-5.236,122.843,afrobeat
Ricardo Lemvo,Africa Havana Paris,19,295333,0.756,0.629,-8.176,156.029,afrobeat
Los Amigos Invisibles,Mami Te Extraño,22,201080,0.806,0.561,-6.081,135.02,afrobeat
Lafayette Afro Rock Band,Conga - Remastered,19,301617,0.705,0.83,-9.266,119.099,afrobeat
The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,Before,21,244560,0.58,0.549,-12.382,144.091,afrobeat
Kiko Dinucci e Bando Afro Macarrônico,Rainha das Cabeças,19,167293,0.73,0.736,-6.807,139.961,afrobeat
Afrocidade,Topo do Mundo,19,185864,0.744,0.863,-4.424,132.983,afrobeat
Criolo,Bogotá (Instrumental),19,280546,0.751,0.882,-7.125,122.037,afrobeat
Jorge Drexler,La trama y el desenlace,21,246013,0.578,0.49,-7.965,150.016,afrobeat
Foli Griô Orquestra;DJ Vinimax;Cebolinha do Passinho,Aquecimento Caboclo Roxo,19,479204,0.633,0.79,-7.266,127.623,afrobeat
Ricardo Lemvo;Makina Loca,Boom Boom Tarará,19,287026,0.778,0.871,-6.088,123.06,afrobeat
Ondatrópica,Malaria,21,220280,0.647,0.798,-9.506,109.897,afrobeat
Lack Of Afro;Wax;Herbal T,Back in Business,21,226515,0.815,0.925,-6.041,116.057,afrobeat
Plastilina Mosh,Naranjada,23,216933,0.739,0.886,-5.927,145.02,afrobeat
BaianaSystem,Dança de Airumã,21,227986,0.683,0.852,-4.568,108.033,afrobeat
Brownout;Brown Sabbath;Aaron Behrens,Sabbath Bloody Sabbath,19,341765,0.332,0.786,-8.419,143.4,afrobeat
Plastilina Mosh,Toll Free,22,201746,0.746,0.722,-5.389,138.153,afrobeat
Newen Afrobeat,Cántaros,19,432213,0.698,0.63,-8.342,100.014,afrobeat
Mulatu Astatke;The Heliocentrics,An Epic Story,20,301133,0.389,0.672,-8.768,173.954,afrobeat
Jor'dan Armstrong;Lowell Pye,Miracle,20,230225,0.307,0.68,-4.153,74.151,afrobeat
Los Amigos Invisibles,El Baile Del Sobón,22,226146,0.735,0.92,-7.772,154.988,afrobeat
Samuca e a Selva,Chama Arteira,19,262000,0.694,0.731,-5.111,125.769,afrobeat
BaianaSystem;Mulú,Lucro/Descomprimindo (Mulú Remix),21,190066,0.853,0.607,-7.932,104.984,afrobeat
William Onyeabor,The Moon and The Sun,20,560280,0.616,0.838,-6.462,145.936,afrobeat
Plastilina Mosh,Oxidados,20,145253,0.463,0.996,-6.017,182.069,afrobeat
Plastilina Mosh,Afroman,23,221266,0.644,0.883,-8.481,104.159,afrobeat
Pat Kalla;Le Super Mojo;Bosq,Canette - Bosq Remix,19,373515,0.852,0.699,-9.888,123.018,afrobeat
Orquestra Brasileira de Música Jamaicana,Águas de Março,20,179866,0.851,0.498,-7.259,129.1,afrobeat
Los Amigos Invisibles,Mi Linda,22,226333,0.727,0.897,-6.356,135.087,afrobeat
Calle 13;Rubén Blades;La Chilinga,La Perla (feat. Rubén Blades & La Chilinga),22,416133,0.735,0.681,-7.757,90.003,afrobeat
Calle 13;Julian Assange;Tom Morello;Kamilya Jubran,"Multi-Viral (feat. Julian Assange, Tom Morello & Kamilya Jubran)",21,260877,0.501,0.963,-3.768,165.128,afrobeat
Metá Metá,Oranian,21,238811,0.561,0.561,-6.909,106.187,afrobeat
Limoblaze;Ada Ehi,Gold,0,174146,0.479,0.719,-7.075,113.017,afrobeat
Eben,Jesus at the Centre,41,369529,0.489,0.557,-6.027,135.907,afrobeat
ST-Saint,4:ME,18,226586,0.637,0.671,-6.762,97.602,afrobeat
El Michels Affair;Piya Malik,Unathi,43,213749,0.524,0.65,-7.307,107.493,afrobeat
Ali Farka Touré;Toumani Diabaté,56,10,417186,0.448,0.411,-10.141,89.475,afrobeat
TJ Cream;Edz,Many Are Called,19,206958,0.882,0.722,-8.223,140.028,afrobeat
Iconili,Mulato,18,199080,0.635,0.752,-7.316,121.92,afrobeat
Hektombe,La Negra,18,359045,0.717,0.683,-10.197,113.016,afrobeat
Sharyn,Mercy,18,243377,0.765,0.434,-8.515,141.939,afrobeat
Qyubi,Woso,19,238001,0.778,0.619,-10.109,102.017,afrobeat
Calle 13;Totó La Momposina;Susana Baca;Maria Rita,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",64,301426,0.691,0.805,-6.81,142.503,afrobeat
Eddie Neblett,River,19,232586,0.569,0.704,-10.146,104.725,afrobeat
Victor Rice,La Mura,20,186909,0.545,0.608,-8.642,141.849,afrobeat
The Dynamics,After Laughter Comes Tears,19,284102,0.791,0.358,-12.384,83.007,afrobeat
BANTU;Megaloh;Ghanaian Stallion,Cash and Carry - Remix,19,237301,0.846,0.814,-4.997,114.886,afrobeat
La Cumbia Chicharra,Rita,18,202640,0.754,0.434,-10.196,86.01,afrobeat
Soothsayers,Nothing Can Stop Us,18,229719,0.78,0.758,-7.629,111.038,afrobeat
Jor'dan Armstrong,EMOTIONS,19,253815,0.484,0.572,-6.248,138.342,afrobeat
Voilaaa;Renaud Bilombo,Tomowa,19,330372,0.902,0.75,-8.803,121.989,afrobeat
Voilaaa;Sir Jean;Patchworks,Spies Are Watching Me - Patchworks Remix,18,468693,0.861,0.671,-8.737,127.015,afrobeat
Romperayo,Asi No Se Puede Muchaches,19,240640,0.736,0.885,-5.579,112.01,afrobeat
OQuadro,Evolui (Bem Aventurados),19,247560,0.851,0.772,-6.516,93.521,afrobeat
Calle 13,Pi-di-di-di,21,211080,0.817,0.676,-5.619,94.943,afrobeat
Newen Afrobeat,Vuela Junto a Mí,18,395720,0.795,0.904,-7.685,100.045,afrobeat
Afrocidade;Nildes Bomfim,Canoeiro (vinheta),19,36006,0.573,0.92,-8.486,110.488,afrobeat
Gyedu-Blay Ambolley,Walk 4 Ground,19,457539,0.798,0.728,-6.235,120.001,afrobeat
Metá Metá,Exu,20,107624,0.643,0.507,-6.524,116.743,afrobeat
Euforquestra;Alan Evans,That Woman (Congo Sanchez Remix) [feat. Alan Evans],18,301346,0.735,0.721,-6.701,93,afrobeat
Money Chicha,Chicha Negra,19,254238,0.452,0.853,-6.06,97.222,afrobeat
Ikebe Shakedown,Tame the Beats,18,202466,0.826,0.744,-8.207,144.981,afrobeat
Calle 13,Intro Crónica De Un Nacimiento,21,95733,0.429,0.456,-9.763,93.678,afrobeat
The Bongo Hop;Maikcel,Nowa - Radio Edit,19,218087,0.742,0.919,-6.173,99.906,afrobeat
Jackie Mittoo,Deeper and Deeper,19,170120,0.577,0.593,-8.646,78.238,afrobeat
The Budos Band,Trail of Tears,20,162360,0.532,0.641,-6.999,96.142,afrobeat
Jor'dan Armstrong,I'm Wit It,20,217720,0.82,0.587,-6.91,100.014,afrobeat
Newen Afrobeat,Nación Nueva,18,579760,0.668,0.75,-6.718,134.96,afrobeat
Manu Dibango;Cuarteto Patria,Son de la Loma,19,259160,0.485,0.741,-4.425,103.72,afrobeat
El Hijo De La Cumbia;La Dame Blanche,Che Revolution (feat. La Dame Blanche),19,220183,0.735,0.919,-4.58,109.022,afrobeat
Samuca e a Selva,Só,19,229854,0.757,0.84,-7.052,112.081,afrobeat
Jor'dan Armstrong,Higher,19,267910,0.765,0.888,-5.344,120.042,afrobeat
BaianaSystem;Céu,O Que Não Me Destrói Me Fortalece,21,233894,0.739,0.582,-6.831,119.028,afrobeat
Warsaw Afrobeat Orchestra;Bosq,Only Now - Bosq Remix,18,400000,0.788,0.917,-6.353,108.991,afrobeat
Jorge Drexler,Era de amar,20,239026,0.697,0.632,-7.845,74.359,afrobeat
Ernest Ranglin,Five Thirty,19,389106,0.751,0.279,-14.352,138.848,afrobeat
Samuca e a Selva;Liniker,O Trem Azul,19,283950,0.718,0.458,-8.916,170.92,afrobeat
Calle 13,Fiesta de Locos,21,267533,0.775,0.922,-4.866,105.085,afrobeat
Los Amigos Invisibles,Groupie,21,280440,0.761,0.756,-7.656,126.122,afrobeat
Plastilina Mosh,Human Disco Ball,19,214960,0.795,0.989,-7.986,125.028,afrobeat
Plastilina Mosh,Encendedor,21,156920,0.647,0.855,-9.225,107.859,afrobeat
The New Mastersounds,On the Border,20,251186,0.78,0.934,-4.843,102.038,afrobeat
Ali Farka Touré;Toumani Diabaté,Warbé,10,291226,0.601,0.247,-17.785,148.516,afrobeat
Höröyá,Gri Gri Bá Dön,18,345022,0.767,0.837,-4.364,135.972,afrobeat
El Michels Affair;Lee Fields;The Shacks,Tearz,49,151926,0.75,0.382,-8.466,97.226,afrobeat
Ali Farka Touré;Toumani Diabaté,Doudou,9,287146,0.404,0.397,-11.112,171.012,afrobeat
Ali Farka Touré,Savane,9,463920,0.764,0.282,-10.46,135.736,afrobeat
Ali Farka Touré;Toumani Diabaté,Be Mankan,9,306960,0.583,0.206,-12.297,123.362,afrobeat
William Onyeabor;Hot Chip,Atomic Bomb - William Onyeabor vs. Hot Chip,44,436236,0.834,0.56,-10.062,125.798,afrobeat
Calle 13,La Crema,21,241240,0.579,0.748,-5.933,91.944,afrobeat
Rehmahz;Oba Reengy,By My Side,18,150334,0.614,0.629,-5.336,90.524,afrobeat
Sharyn,Anyway,18,274297,0.541,0.31,-9.523,137.956,afrobeat
Lefties Soul Connection,The Waddle,20,182234,0.641,0.837,-5.248,86.177,afrobeat
Marizu,Stay Here,19,196363,0.575,0.441,-9.141,98.868,afrobeat
Sambabook;Criolo,Tiê,18,236733,0.668,0.516,-9.196,89.252,afrobeat
TJ Cream;Marko,Hard Talk,19,130750,0.682,0.569,-6.317,151.09,afrobeat
Calle 13,Se Vale To-To,21,230306,0.699,0.739,-6.256,175.979,afrobeat
Jorge Drexler,Paisaje lunar,20,176173,0.699,0.503,-11.113,152.933,afrobeat
J Prince,Let Jesus Row,18,212000,0.813,0.83,-5.57,113.985,afrobeat
Alogte Oho & His Sounds of Joy,Allema Timba,18,279595,0.631,0.458,-8.889,141.12,afrobeat
Oba Reengy,Save Me From Myself,18,197718,0.418,0.657,-5.355,87.384,afrobeat
Bacao Rhythm & Steel Band,Beetham Highway Ride,18,187570,0.831,0.758,-4.227,96.293,afrobeat
Soothsayers;Village Cuts,Good Vibration - Village Cuts Remix,18,299124,0.86,0.676,-9.245,94.025,afrobeat
Romperayo,Tacutun,17,186666,0.785,0.671,-7.913,122.966,afrobeat
Mandrill,Mandrill,19,260360,0.536,0.734,-14.068,133.655,afrobeat
Los Pirañas,Palermo's Grunch,18,308864,0.55,0.871,-4.931,131.439,afrobeat
Jungle Fire,Chalupa,17,283440,0.643,0.808,-7.507,116.886,afrobeat
Letta Mbulu,Noma Themba,19,206066,0.734,0.411,-8.984,90.629,afrobeat
Jungle Fire;Felipe Gordon,Atómico - Felipe Gordon Remix - Single Edit,18,271761,0.748,0.816,-9.181,120.996,afrobeat
Morbo y Mambo,la espada de cadorna,18,262773,0.513,0.845,-8.334,130.117,afrobeat
Voilaaa;Pat Kalla,Des promesses,18,423668,0.83,0.785,-9.46,134.019,afrobeat
The Bamboos,The Ghost,19,217733,0.688,0.763,-8.545,99.022,afrobeat
Lack Of Afro,Rusty,20,237026,0.611,0.973,-6.378,100.403,afrobeat
Pacific Express;Jonathan Bulter,Look at the Smile,18,197600,0.688,0.638,-11.181,97.743,afrobeat
A Mose;Nolly,Confirm,18,145610,0.853,0.576,-9.167,104.012,afrobeat
William Onyeabor;The Vaccines;John Hill;Rich Costey,Do You Want a Man - Heaven & Hell Remix,18,145773,0.603,0.921,-3.555,122.978,afrobeat
The Sorcerers,Escape from the Catacombs,18,183783,0.595,0.721,-7.033,166.305,afrobeat
Nomade Orquestra;Edgar,Ocidentes Acontecem,18,343306,0.454,0.743,-6.306,132.043,afrobeat
Juanafé;La Flor del Recuerdo,Si Tu Me Quisieras,19,172157,0.659,0.53,-10.444,126.031,afrobeat
Manu Dibango;Cuarteto Patria,Carnaval,18,350906,0.44,0.739,-4.719,101.033,afrobeat
Thee Commons,Cumbia Del Sol,18,195265,0.606,0.914,-3.337,96.243,afrobeat
Afrocidade,Novos Mundos,18,240000,0.816,0.88,-4.251,120.079,afrobeat
Orgone;Cyril Neville,I Sold My Heart to the Junkman,20,301059,0.534,0.672,-7.066,102.071,afrobeat
The Souljazz Orchestra,Soleil Couchant,18,225953,0.618,0.831,-7.018,126.058,afrobeat
Eddie Neblett,Motives - What Have We Come Here to Do Church?,18,196259,0.715,0.698,-5.12,84.653,afrobeat
King Sunny Ade,Ja Fun Mi - Instrumental,19,433426,0.464,0.683,-12.301,105.437,afrobeat
Newen Afrobeat,Qué Sabemos,18,625066,0.677,0.799,-6.388,125.041,afrobeat
Calle 13,Baile De Los Pobres,21,207160,0.501,0.82,-6.617,179.996,afrobeat
Jackie Mittoo,Drum Song,20,264133,0.696,0.415,-12.57,95.801,afrobeat
Samuca e a Selva,Imensidão,18,196343,0.758,0.803,-4.762,108.015,afrobeat
Los Amigos Invisibles,Las Lycras del Avila,21,181493,0.691,0.624,-8.47,132.297,afrobeat
Los Amigos Invisibles,Mostro,21,160200,0.853,0.799,-5.904,125.015,afrobeat
Calle 13;Silvio Rodríguez,Ojos Color Sol (feat. Silvio Rodríguez),68,215813,0.582,0.443,-7.816,78.071,afrobeat
Los Amigos Invisibles,La Que Me Gusta,71,239626,0.721,0.833,-7.469,100.005,afrobeat
CalledOut Music,My Prayer (Yahweh),42,217446,0.583,0.31,-14.911,140.974,afrobeat
The Bamboos,I Don't Wanna Stop,50,249200,0.69,0.775,-5.116,93.241,afrobeat
Angeloh,Use Me,18,204638,0.581,0.491,-7.539,126.273,afrobeat
Calle 13,Un Beso de Desayuno,20,290666,0.537,0.854,-5.375,84.894,afrobeat
La BOA,Vuelo Antillano,18,266986,0.771,0.735,-7.033,107.975,afrobeat
Bacao Rhythm & Steel Band,Love Like This - 45 Edit,18,205457,0.91,0.837,-2.343,101.494,afrobeat
IFÁ;Okwei V. Odili,Suffer,18,336053,0.718,0.748,-9.315,99.014,afrobeat
IFÁ;Okwei V. Odili,Axé!,18,359173,0.712,0.728,-8.818,115.967,afrobeat
Eddie Neblett,Forgiveness,18,207674,0.496,0.594,-7.131,172.031,afrobeat
Bacao Rhythm & Steel Band,Kaiso Noir (Bonus Track),18,240464,0.815,0.618,-8.167,119.882,afrobeat
Whitefield Brothers,Thunderbird,18,242626,0.709,0.978,-4.67,94.391,afrobeat
Brownout;Brown Sabbath,Into the Void,19,388877,0.34,0.729,-5.995,154.28,afrobeat
Los Amigos Invisibles,Playa Azul,21,279800,0.629,0.745,-8.188,175.979,afrobeat
Abayomy Afrobeat Orquestra,Eru,17,421645,0.565,0.906,-7.053,133.283,afrobeat
Los Amigos Invisibles,Something,21,215205,0.695,0.714,-4.386,116.035,afrobeat
Los Amigos Invisibles,Domingo Echao,20,154906,0.86,0.457,-9.046,114.972,afrobeat
BaianaSystem;Mateus Aleluia,Pangeia,19,202645,0.743,0.631,-7.35,110.034,afrobeat
El Michels Affair,Yennicita,18,188960,0.44,0.682,-6.555,168.385,afrobeat
Voilaaa,C'est le voyage,18,257706,0.868,0.806,-7.644,121.918,afrobeat
Orgone,Nasty Hats,19,218226,0.745,0.82,-7.176,93.978,afrobeat
Lefties Soul Connection,It's Your Thing / Hey Pocky a-Way,19,302506,0.508,0.882,-4.505,170.223,afrobeat
Hugh Masekela;Black Coffee,Stimela (Coal Train) - Black Coffee Remix,17,452666,0.818,0.942,-8.364,123.015,afrobeat
Abayomy Afrobeat Orquestra,Obatalá,17,412300,0.577,0.773,-5.597,93.111,afrobeat
Cymande,Losin' Ground,18,263400,0.77,0.3,-14.659,93.169,afrobeat
The Dynamics,The Creator Has a Masterplan,18,293626,0.781,0.601,-7.788,121.001,afrobeat
Los Amigos Invisibles,Arepa 3000,20,155173,0.661,0.877,-6.969,110.111,afrobeat
Jorge Drexler,El valle de las leñas amarillas,18,353946,0.794,0.4,-9.849,108.622,afrobeat
BaianaSystem;Mahal Pita,Playsom (Mahal Pita Remix),20,155853,0.696,0.686,-8.207,128.102,afrobeat
Jor'dan Armstrong;Tim Bowman Jr.,Pull Me Through,19,242428,0.669,0.754,-4.809,118.091,afrobeat
Ricardo Lemvo,Tata Masamba,18,284826,0.807,0.696,-8.106,91.029,afrobeat
The Bamboos,My Baby's Cheating - I Sure Got the Feeling,19,223280,0.716,0.947,-6.244,101.628,afrobeat
Orgone,Karma Sutra,19,228173,0.651,0.949,-5.316,98.336,afrobeat
Femi Kuti,Sorry Sorry - Old School Afro Dub,18,444159,0.763,0.871,-8.779,101.199,afrobeat
BaianaSystem,Vinheta Baiana,19,82760,0.427,0.59,-12.379,121.578,afrobeat
The Shaolin Afronauts,Baie de Sangareya,18,254106,0.605,0.74,-7.875,102.605,afrobeat
Newen Afrobeat,P.D.T.N. (Prostituto de Transnacional),18,402386,0.68,0.777,-5.853,105.052,afrobeat
Fela Kuti,Lady,18,828586,0.747,0.858,-8.081,106.693,afrobeat
Manoel Cordeiro,Cumbia da Simone,18,184832,0.721,0.777,-5.589,114.014,afrobeat
Orlando Julius;The Heliocentrics,Love Thy Neighbour,19,258333,0.628,0.93,-6.005,108.168,afrobeat
The New Mastersounds;Jeff Franca;Lamar Williams Jr.,Taking Me Down,20,281986,0.692,0.854,-8.608,95.026,afrobeat
The Poets Of Rhythm,The Plan,18,186226,0.782,0.935,-5.135,123.248,afrobeat
Ondatrópica,Cumbia Espacial,20,244594,0.705,0.859,-9.539,91.263,afrobeat
Metá Metá,Rainha das Cabeças,19,230739,0.359,0.953,-5.549,98.935,afrobeat
Jorge Drexler,Vaivén,19,170693,0.696,0.388,-9.831,155.018,afrobeat
Orquestra Brasileira de Música Jamaicana,Pagode Russo,19,146906,0.751,0.868,-4.753,150.052,afrobeat
William Onyeabor,Let's Fall in Love,18,439280,0.713,0.958,-4.755,131.462,afrobeat
Plastilina Mosh,Pornoshop,21,211160,0.635,0.822,-7.123,103.05,afrobeat
Jackie Mittoo,Stereo Freeze,19,185506,0.679,0.648,-9.967,102.627,afrobeat
Kutiman;Dekel,My Everything,41,238577,0.594,0.552,-5.97,110.038,afrobeat
Limoblaze;Johnny Drille,This Loving,38,156831,0.564,0.483,-7.82,101.095,afrobeat
Manu Dibango,Coconut,44,131045,0.652,0.84,-7.198,113.623,afrobeat
La Cumbia Chicharra,¿ Quien Es ?,17,204360,0.79,0.647,-9.688,93.99,afrobeat
Limoblaze;Ada Ehi,Good God,37,215733,0.285,0.513,-7.324,82.303,afrobeat
TJ Cream;First Fire;Marko,Everyday,17,188683,0.522,0.727,-5.118,93.37,afrobeat
Rehmahz;Limoblaze,Victory,18,216868,0.672,0.437,-8.284,126.599,afrobeat
Elikem Kofi,Fever,17,200124,0.766,0.696,-7.859,107.977,afrobeat
Dos Santos,El Pescador,17,213186,0.562,0.722,-5.625,100.747,afrobeat
Angeloh,What You Want,17,237918,0.77,0.584,-5.837,114.96,afrobeat
Zé Bigode Orquestra,Tikulafe,17,295219,0.641,0.77,-8.25,121.956,afrobeat
Whitefield Brothers,Yakuba,18,194813,0.809,0.946,-4.464,90.73,afrobeat
Orquestra Voadora,Amor,18,197746,0.664,0.875,-4.688,104.925,afrobeat
Menahan Street Band,Make the Road By Walking,51,183213,0.615,0.76,-8.393,90.847,afrobeat
Limoblaze,Eledumare,17,200412,0.709,0.854,-5.016,103.018,afrobeat
Foli Griô Orquestra;Carlos Malta;Dofono de Omulu;Ekedi Nicinha,Awo,17,494532,0.594,0.716,-6.656,133.407,afrobeat
Orgone,Do Your Thing,18,241200,0.586,0.702,-6.324,143.434,afrobeat
Chief Checker,Africa Irie,17,342013,0.745,0.587,-8.101,131.977,afrobeat
Mandrill,I Refuse To Smile,18,247760,0.544,0.697,-7.36,87.557,afrobeat
Zé Bigode Orquestra,Vai C Bom,18,193887,0.615,0.874,-6.186,189.944,afrobeat
Criolo,Ainda Há Tempo,18,318360,0.58,0.8,-7.528,81.303,afrobeat
Gyedu-Blay Ambolley,Ketan,17,357074,0.644,0.823,-6.564,104.967,afrobeat
Jor'dan Armstrong,WRONGS,18,192277,0.534,0.631,-8.067,126.018,afrobeat
Lo'Jo;Vincent Ségal;Robert Wyatt,Tout est fragile,17,255735,0.66,0.57,-8.677,120.104,afrobeat
Ikebe Shakedown,Don't Contradict,17,236053,0.776,0.961,-5.986,136.005,afrobeat
Pat Kalla;Le Super Mojo,Président,17,347772,0.774,0.719,-8.976,132.025,afrobeat
The Shaolin Afronauts,Sissoko,17,246106,0.705,0.547,-9.558,120.336,afrobeat
Ikebe Shakedown,Five Points,17,203760,0.511,0.678,-9.048,82.041,afrobeat
Jor'dan Armstrong,Came Up,19,199876,0.72,0.441,-9.626,96.01,afrobeat
Cymande,For Baby Ooh,18,137400,0.817,0.211,-16.785,112.21,afrobeat
Samuca e a Selva,Coragem,17,268181,0.802,0.644,-6.115,124.029,afrobeat
El Michels Affair,Yennicita - Alternate Version,18,184560,0.619,0.585,-11.715,167.942,afrobeat
BaianaSystem,Lucro/Descomprimindo,19,246280,0.713,0.825,-5.44,100.04,afrobeat
The Mauskovic Dance Band,Tuto Bay,18,209805,0.716,0.511,-12.005,133.028,afrobeat
Ernest Ranglin,Surfing,19,225133,0.793,0.436,-7.624,142.011,afrobeat
Afrocidade,Caju,18,31824,0.343,0.472,-17.477,93.945,afrobeat
Orchestra Baobab,Boulmamine,18,355933,0.649,0.618,-11.815,139.307,afrobeat
The Bamboos,Tighten Up,18,230960,0.569,0.949,-4.694,131.921,afrobeat
BaianaSystem;Claudia Manzo,Capucha,20,174680,0.737,0.934,-4.171,104.965,afrobeat
Newen Afrobeat,Voráz,18,327493,0.679,0.774,-8.074,145.009,afrobeat
BaianaSystem;ÀTTØØXXÁ,Calamatraca (ÀTTØØXXÁ Remix),19,182773,0.748,0.626,-6.909,149.933,afrobeat
Breakestra,Back At The Boathouse,18,171704,0.763,0.925,-3.819,98.51,afrobeat
Newen Afrobeat,No Les Creeré,18,258662,0.746,0.829,-6.49,117.714,afrobeat
The Budos Band,Tomahawk,19,209213,0.514,0.85,-6.281,110.897,afrobeat
William Onyeabor,Atomic Bomb,17,480146,0.761,0.382,-8.703,116.887,afrobeat
Los Amigos Invisibles,Esto Es Lo Que Hay,20,445727,0.589,0.789,-7.194,104.178,afrobeat
Plastilina Mosh,Jonaz Goes to Hollywood,21,244786,0.677,0.925,-5.607,102.52,afrobeat
Jorge Drexler,Edén,18,177946,0.643,0.311,-12.188,137.278,afrobeat
Jorge Drexler,Equipaje,18,239360,0.785,0.393,-9.533,126.776,afrobeat
Hugh Masekela,Grazing In The Grass,19,156946,0.673,0.697,-6.953,107.46,afrobeat
Eben;Nathaniel Bassey,No One Like You,40,317675,0.652,0.529,-5.761,129.861,afrobeat
Bacao Rhythm & Steel Band,PIMP,49,194972,0.672,0.858,-5.233,166.689,afrobeat
El Michels Affair;Piya Malik,Zaharila,31,221097,0.378,0.596,-6.61,81.873,afrobeat
The Poets Of Rhythm,Plus Plus,17,306160,0.723,0.722,-7.085,95.558,afrobeat
Jor'dan Armstrong,Favor,18,277600,0.467,0.615,-6.037,142.076,afrobeat
Ocote Soul Sounds;Chico Mann;Quantic,A Pesar La Vida,18,197500,0.496,0.753,-6.673,99.876,afrobeat
Morbo y Mambo,442,17,354253,0.558,0.819,-4.246,132.005,afrobeat
The Sorcerers,The People of the Forest,17,223619,0.86,0.548,-7.875,138.786,afrobeat
TJ Cream;Beloved Music,Wisdom Seeker,18,223529,0.825,0.68,-6.816,96.029,afrobeat
Manu Dibango,Groovy Flute,47,153097,0.678,0.845,-9.412,104.653,afrobeat
Marizu,Amazing,17,183946,0.508,0.483,-6.883,133.207,afrobeat
Nomade Orquestra,Samurai,17,358947,0.603,0.67,-8.638,94.01,afrobeat
Ocote Soul Sounds,Coconut Rock,16,195952,0.796,0.904,-10.571,88.001,afrobeat
Sharyn;Triple O,Life,17,249102,0.666,0.565,-9.782,180.071,afrobeat
La Misa Negra,Tierra,17,74520,0.629,0.577,-6.696,120.042,afrobeat
Maga Bo;BNegão,Tempos Insanos,18,123901,0.871,0.889,-7.84,99.926,afrobeat
Calle 13,A Limpiar El Sucio,20,253426,0.618,0.825,-6.014,79.439,afrobeat
The Poets Of Rhythm,The Jaunt,18,190680,0.739,0.58,-6.879,108.304,afrobeat
Bacao Rhythm & Steel Band,Touchdown,18,154624,0.81,0.621,-6.077,95.911,afrobeat
Metá Metá,Ossanyn,18,283308,0.454,0.636,-7.768,138.448,afrobeat
Whitefield Brothers,Sol Walk,18,211226,0.7,0.933,-4.084,115.711,afrobeat
Jor'dan Armstrong,God Got Me,18,175856,0.787,0.726,-5.637,107.024,afrobeat
Ocote Soul Sounds,Agua Santa,16,247320,0.718,0.872,-5.572,164.013,afrobeat
Voilaaa,Manu écoute ça...,17,270193,0.851,0.776,-6.162,118.019,afrobeat
The Sugarman 3,Sugar's Boogaloo,18,187933,0.62,0.559,-7.15,127.721,afrobeat
The Poets Of Rhythm,Guiding Resolution,17,214706,0.639,0.638,-8.087,101.687,afrobeat
Voilaaa,Jungle Fire,17,378020,0.81,0.612,-11.387,116.803,afrobeat
The Mighty Imperials;Joseph Henry,"Soul Buster, Pt. 1",17,219760,0.601,0.968,-8.814,105.657,afrobeat
Romperayo,El Busetero Buscapleitos,17,260580,0.434,0.87,-7.957,124.228,afrobeat
El Michels Affair,Ocho Rios,18,155306,0.775,0.688,-7.105,94.62,afrobeat
Criolo,Mariô (Instrumental),16,218600,0.724,0.585,-6.768,89.933,afrobeat
Jackie Mittoo,Drum Ting,19,259917,0.735,0.637,-9.044,83.352,afrobeat
Jor'dan Armstrong,Friends,18,202277,0.742,0.668,-3.871,97.009,afrobeat
El Hijo De La Cumbia,Cumbia Regional,17,209711,0.576,0.887,-2.424,109.957,afrobeat
Lack Of Afro;Emma Noble,Fires Glow,19,242940,0.633,0.681,-10.054,110.004,afrobeat
Los Amigos Invisibles,Pipi,20,133920,0.631,0.609,-8.221,174.968,afrobeat
Juanafé;La Flor del Recuerdo,Mi Último Fracaso,18,265086,0.457,0.332,-10.365,164.096,afrobeat
Los Amigos Invisibles,Masturbation Session,20,293386,0.843,0.822,-6.455,117.971,afrobeat
The New Mastersounds,Burnt Back,19,224095,0.537,0.903,-6.951,111.801,afrobeat
